,engine_pcd,gas_fuel_flow_x,ngp,npt,t1_temperature,t5_average_temperature,turb_air_inlet_filter_dp
2018-09-21 18:33:04+00:00,188.38,0.3262550884075383,93.24,91.26,26.850000000000023,671.85,62
2018-09-21 18:33:34+00:00,188.4,0.3270526846282288,93.26,91.01,26.850000000000023,671.99,62
2018-09-21 18:34:04+00:00,188.46,0.32611473877809694,93.28,91.25,26.850000000000023,671.97,62
2018-09-21 18:34:34+00:00,188.5,0.3275379208240669,93.32,91.12,26.850000000000023,672.11,62
2018-09-21 18:35:04+00:00,188.48,0.3278589926892862,93.32,91.32,26.850000000000023,672.2,62
2018-09-21 18:35:34+00:00,188.58,0.3269962509613243,93.38,91.19,26.850000000000023,672.22,62
2018-09-21 18:36:04+00:00,188.48,0.3259146574813452,93.34,91.1,26.850000000000023,672.21,62
2018-09-21 18:36:34+00:00,188.52,0.32673194962479796,93.36,91.08,26.850000000000023,672.26,62
2018-09-21 18:37:04+00:00,188.64,0.3270319214761078,93.42,91.24,26.850000000000023,672.43,62
2018-09-21 18:37:34+00:00,188.64,0.32772525825567445,93.44,91.08,26.850000000000023,672.45,62
2018-09-21 18:38:04+00:00,188.68,0.3278548871004386,93.46,91.18,26.850000000000023,672.55,62
2018-09-21 18:38:34+00:00,188.64,0.3276147979489828,93.46,91.14,26.850000000000023,672.59,62
2018-09-21 18:39:04+00:00,188.62,0.3276580193204572,93.46,91.14,26.850000000000023,672.69,62
2018-09-21 18:39:34+00:00,188.76,0.3280083000602815,93.54,91.27,26.850000000000023,672.74,62
2018-09-21 18:40:04+00:00,188.72,0.327744796013836,93.52,91.16,26.850000000000023,672.81,62
2018-09-21 18:40:34+00:00,188.7,0.32706264002332525,93.52,91.25,26.850000000000023,672.77,62
2018-09-21 18:41:04+00:00,188.68,0.32762476174503724,93.52,91.23,26.850000000000023,672.89,62
2018-09-21 18:41:34+00:00,188.76,0.327880188004898,93.56,91.07,26.850000000000023,672.92,62
2018-09-21 18:42:04+00:00,188.8,0.32753049176542176,93.6,91.01,26.850000000000023,672.99,62
2018-09-21 18:42:34+00:00,188.76,0.3273440857271968,93.58,91.04,26.850000000000023,673.07,62
2018-09-21 18:43:04+00:00,188.76,0.3272811454094847,93.6,91.27,26.850000000000023,673.07,62
2018-09-21 18:43:34+00:00,188.94,0.3289486285079735,93.7,91.42,26.850000000000023,673.29,62
2018-09-21 18:44:04+00:00,188.82,0.32757506022281446,93.64,91.1,26.850000000000023,673.25,62
2018-09-21 18:44:34+00:00,188.82,0.3294050783606626,93.64,91.06,26.850000000000023,673.43,62
2018-09-21 18:45:04+00:00,188.86,0.3281374684734727,93.68,91.04,26.850000000000023,673.44,62
2018-09-21 18:45:34+00:00,188.98,0.32830075066142506,93.74,91.02,26.850000000000023,673.45,62
2018-09-21 18:46:04+00:00,188.94,0.32773173138558476,93.74,91.15,26.850000000000023,673.46,62
2018-09-21 18:46:34+00:00,188.86,0.3267169163153092,93.7,91.1,26.850000000000023,673.43,62
2018-09-21 18:47:04+00:00,188.88,0.32849009952110964,93.72,91.18,26.850000000000023,673.63,62
2018-09-21 18:47:34+00:00,189.08,0.32805896761000186,93.82,91.37,26.850000000000023,673.72,62
2018-09-21 18:48:04+00:00,188.92,0.3280013281476074,93.76,91.09,26.850000000000023,673.75,62
2018-09-21 18:48:34+00:00,189.02,0.329172673643143,93.82,91.11,26.850000000000023,673.89,62
2018-09-21 18:49:04+00:00,188.94,0.327707525716753,93.78,90.9,26.850000000000023,673.79,62
2018-09-21 18:49:34+00:00,189.06,0.32863076931323043,93.86,91.2,26.850000000000023,673.98,62
2018-09-21 18:50:04+00:00,189.16,0.329557195400179,93.92,91.23,26.850000000000023,674.12,62
2018-09-21 18:50:34+00:00,189.06,0.329547711571963,93.88,91.13,26.850000000000023,674.15,62
2018-09-21 18:51:04+00:00,189.14,0.32855774291728435,93.92,91.16,26.850000000000023,674.12,62
2018-09-21 18:51:34+00:00,189.06,0.32821180121722954,93.9,91.11,26.850000000000023,674.16,62
2018-09-21 18:52:04+00:00,189.04,0.32849843282611574,93.9,91.06,26.850000000000023,674.21,62
2018-09-21 18:52:34+00:00,189.12,0.3300586069420237,93.94,91.15,26.850000000000023,674.4,62
2018-09-21 18:53:04+00:00,189.12,0.32964022549777344,93.96,91.04,26.850000000000023,674.41,62
2018-09-21 18:53:34+00:00,189.22,0.3297732070568339,94.0,91.17,26.850000000000023,674.49,62
2018-09-21 18:54:04+00:00,189.28,0.3301078679745444,94.04,91.02,26.850000000000023,674.62,62
2018-09-21 18:54:34+00:00,189.34,0.3293716038871569,94.08,91.35,26.850000000000023,674.6,62
2018-09-21 18:55:04+00:00,189.32,0.3294735624865883,94.08,90.97,26.850000000000023,674.71,62
2018-09-21 18:55:34+00:00,189.42,0.3296918433456253,94.14,91.12,26.850000000000023,674.74,62
2018-09-21 18:56:04+00:00,189.26,0.3291706288979955,94.08,90.91,26.850000000000023,674.72,62
2018-09-21 18:56:34+00:00,189.3,0.32860168013199387,94.1,91.25,26.850000000000023,674.83,62
2018-09-21 18:57:04+00:00,189.42,0.3288473863335493,94.16,91.15,26.850000000000023,674.86,62
2018-09-21 18:57:34+00:00,189.3,0.32894568422218756,94.12,91.21,26.850000000000023,674.94,62
2018-09-21 18:58:04+00:00,189.36,0.32890411430878835,94.16,90.97,26.850000000000023,675.04,62
2018-09-21 18:58:34+00:00,189.46,0.32998767853074285,94.2,91.31,26.850000000000023,675.09,62
2018-09-21 18:59:04+00:00,189.38,0.32934112175139435,94.18,91.08,26.850000000000023,675.1,62
2018-09-21 18:59:34+00:00,189.4,0.3314698992833961,94.2,91.13,26.850000000000023,675.26,62
2018-09-21 19:00:04+00:00,189.5,0.33086473901573343,94.26,91.23,26.850000000000023,675.28,62
2018-09-21 19:00:34+00:00,189.46,0.3298911621248052,94.24,91.14,26.850000000000023,675.38,62
2018-09-21 19:01:04+00:00,189.46,0.3301668265482032,94.26,91.21,26.850000000000023,675.36,62
2018-09-21 19:01:34+00:00,189.52,0.3307237840189801,94.3,91.12,26.850000000000023,675.55,62
2018-09-21 19:02:04+00:00,189.52,0.33111064885721064,94.3,91.17,26.850000000000023,675.65,62
2018-09-21 19:02:34+00:00,189.5,0.32884454260531276,94.3,90.99,26.850000000000023,675.45,62
2018-09-21 19:03:04+00:00,189.56,0.3312699892428716,94.34,91.12,26.850000000000023,675.7,62
2018-09-21 19:03:34+00:00,189.6,0.3297069034797746,94.36,91.09,26.850000000000023,675.67,62
2018-09-21 19:04:04+00:00,189.56,0.33155635074409795,94.36,91.05,26.850000000000023,675.86,62
2018-09-21 19:04:34+00:00,189.56,0.3309592676827815,94.36,91.2,26.850000000000023,675.88,62
2018-09-21 19:05:04+00:00,189.6,0.33049771864474903,94.4,91.16,26.850000000000023,675.92,62
2018-09-21 19:05:34+00:00,189.68,0.3308924265113359,94.44,91.23,26.850000000000023,676.0,62
2018-09-21 19:06:04+00:00,189.7,0.33102058062655065,94.46,91.28,26.850000000000023,676.05,62
2018-09-21 19:06:34+00:00,189.7,0.33066858753004297,94.48,91.05,26.850000000000023,676.1,62
2018-09-21 19:07:04+00:00,189.62,0.33196155825696455,94.44,90.92,26.850000000000023,676.2,62
2018-09-21 19:07:34+00:00,189.7,0.3317905275952256,94.5,91.17,26.850000000000023,676.3,62
2018-09-21 19:08:04+00:00,189.74,0.33065556673882307,94.52,91.09,26.850000000000023,676.29,62
2018-09-21 19:08:34+00:00,189.82,0.331680696206977,94.56,91.06,26.850000000000023,676.42,62
2018-09-21 19:09:04+00:00,189.8,0.3315677504624669,94.56,91.12,26.850000000000023,676.41,62
2018-09-21 19:09:34+00:00,189.78,0.33236694033646036,94.58,91.04,26.850000000000023,676.56,62
2018-09-21 19:10:04+00:00,189.82,0.33148284457216304,94.6,91.16,26.850000000000023,676.49,62
2018-09-21 19:10:34+00:00,189.84,0.3315599555633524,94.6,91.08,26.850000000000023,676.63,62
2018-09-21 19:11:04+00:00,189.84,0.332330489361871,94.62,91.13,26.850000000000023,676.71,62
2018-09-21 19:11:34+00:00,189.9,0.3324490561483403,94.66,91.28,26.850000000000023,676.76,62
2018-09-21 19:12:04+00:00,189.86,0.33206664744696457,94.66,91.18,26.850000000000023,676.81,62
2018-09-21 19:12:34+00:00,189.82,0.3316792689213127,94.64,91.13,26.850000000000023,676.84,62
2018-09-21 19:13:04+00:00,189.88,0.33224383914272176,94.68,91.31,26.850000000000023,676.94,62
2018-09-21 19:13:34+00:00,189.98,0.33384279448782866,94.74,91.17,26.850000000000023,677.17,62
2018-09-21 19:14:04+00:00,189.98,0.33193729569922886,94.74,91.13,26.850000000000023,677.06,62
2018-09-21 19:14:34+00:00,189.98,0.33156656343424146,94.76,91.09,26.850000000000023,677.1,62
2018-09-21 19:15:04+00:00,189.96,0.3330803630881749,94.74,91.15,26.850000000000023,677.24,62
2018-09-21 19:15:34+00:00,190.06,0.33130684471451605,94.82,91.11,26.850000000000023,677.2,62
2018-09-21 19:16:04+00:00,190.08,0.3325730826310063,94.82,91.07,26.850000000000023,677.31,62
2018-09-21 19:16:34+00:00,190.06,0.33171056674809557,94.82,91.14,26.850000000000023,677.33,62
2018-09-21 19:17:04+00:00,190.06,0.33244936102119105,94.84,91.24,26.850000000000023,677.43,62
2018-09-21 19:17:34+00:00,190.18,0.332396521555444,94.9,91.15,26.850000000000023,677.44,62
2018-09-21 19:18:04+00:00,190.16,0.33268856994507007,94.9,91.21,26.850000000000023,677.57,62
2018-09-21 19:18:34+00:00,190.02,0.33235502606723794,94.84,91.14,26.850000000000023,677.56,62
2018-09-21 19:19:04+00:00,190.14,0.3314983321186664,94.9,91.14,26.850000000000023,677.57,62
2018-09-21 19:19:34+00:00,190.18,0.33279196717806514,94.94,91.15,26.850000000000023,677.81,62
2018-09-21 19:20:04+00:00,190.26,0.3311184262642905,94.98,91.32,26.850000000000023,677.59,62
2018-09-21 19:20:34+00:00,190.22,0.3323713727011736,94.98,91.06,26.850000000000023,677.82,62
2018-09-21 19:21:04+00:00,190.26,0.33349215325865766,95.0,91.14,26.850000000000023,677.91,62
2018-09-21 19:21:34+00:00,190.34,0.3332727962163172,95.06,91.21,26.850000000000023,677.99,62
2018-09-21 19:22:04+00:00,190.3,0.33258842444746056,95.04,91.11,26.850000000000023,678.04,62
2018-09-21 19:22:34+00:00,188.4,0.3252533157727852,93.2,91.12,26.850000000000023,671.56,62
2018-09-21 19:23:04+00:00,188.46,0.3264920825108038,93.24,91.19,26.850000000000023,671.7,62
2018-09-21 19:23:34+00:00,188.5,0.32713399861638126,93.26,91.08,26.850000000000023,671.79,62
2018-09-21 19:24:04+00:00,188.44,0.3257436410605704,93.24,91.2,26.850000000000023,671.83,62
2018-09-21 19:24:34+00:00,188.34,0.32609473237001135,93.2,91.21,26.850000000000023,671.81,62
2018-09-21 19:25:04+00:00,188.5,0.3279113679025655,93.3,91.05,26.850000000000023,671.87,62
2018-09-21 19:25:34+00:00,188.52,0.3262063680817472,93.32,91.05,26.850000000000023,671.95,62
2018-09-21 19:26:04+00:00,188.46,0.3268665177415598,93.3,91.12,26.850000000000023,672.04,62
2018-09-21 19:26:34+00:00,188.5,0.3265841006989451,93.32,91.05,26.850000000000023,672.1,62
2018-09-21 19:27:04+00:00,188.68,0.3271692282847524,93.42,91.27,26.850000000000023,672.17,62
2018-09-21 19:27:34+00:00,188.58,0.32780049646051324,93.38,91.16,26.850000000000023,672.26,62
2018-09-21 19:28:04+00:00,188.58,0.32577598733961993,93.38,91.08,26.850000000000023,672.15,62
2018-09-21 19:28:34+00:00,188.56,0.3267390247559922,93.38,91.07,26.850000000000023,672.36,62
2018-09-21 19:29:04+00:00,188.6,0.3268523760824454,93.42,91.17,26.850000000000023,672.42,62
2018-09-21 19:29:34+00:00,188.62,0.32746995651213023,93.42,91.18,26.850000000000023,672.45,62
2018-09-21 19:30:04+00:00,188.62,0.32561653982175026,93.44,91.03,26.850000000000023,672.46,62
2018-09-21 19:30:34+00:00,188.68,0.32779664168818673,93.48,91.12,26.850000000000023,672.61,62
2018-09-21 19:31:04+00:00,188.64,0.32732007944797004,93.46,91.15,26.850000000000023,672.63,62
2018-09-21 19:31:34+00:00,188.68,0.3277593708637606,93.5,90.95,26.850000000000023,672.75,62
2018-09-21 19:32:04+00:00,188.64,0.32784909015398533,93.48,90.87,26.850000000000023,672.84,62
2018-09-21 19:32:34+00:00,188.76,0.3266969895725096,93.56,91.17,26.850000000000023,672.85,62
2018-09-21 19:33:04+00:00,188.74,0.32776830539941654,93.56,91.17,26.850000000000023,672.92,62
2018-09-21 19:33:34+00:00,188.84,0.32791974008748864,93.6,91.13,26.850000000000023,672.97,62
2018-09-21 19:34:04+00:00,188.92,0.3281986627602128,93.66,91.07,26.850000000000023,673.04,62
2018-09-21 19:34:34+00:00,188.7,0.3270505745306411,93.56,91.09,26.850000000000023,673.07,62
2018-09-21 19:35:04+00:00,188.9,0.3276099080725791,93.66,91.15,26.850000000000023,673.2,62
2018-09-21 19:35:34+00:00,188.88,0.32794264858717453,93.66,91.16,26.850000000000023,673.28,62
2018-09-21 19:36:04+00:00,188.8,0.32778591775408555,93.62,91.12,26.850000000000023,673.25,62
2018-09-21 19:36:34+00:00,188.82,0.3285494718935894,93.66,91.25,26.850000000000023,673.41,62
2018-09-21 19:37:04+00:00,188.88,0.3287382976082778,93.7,91.33,26.850000000000023,673.47,62
2018-09-21 19:37:34+00:00,188.96,0.32827184507134666,93.74,91.19,26.850000000000023,673.49,62
2018-09-21 19:38:04+00:00,188.84,0.32747752106804817,93.68,91.05,26.850000000000023,673.47,62
2018-09-21 19:38:34+00:00,188.94,0.3290218181664065,93.76,91.17,26.850000000000023,673.63,62
2018-09-21 19:39:04+00:00,189.02,0.3272089001466373,93.8,91.16,26.850000000000023,673.59,62
2018-09-21 19:39:34+00:00,189.0,0.3291411555400449,93.8,91.2,26.850000000000023,673.73,62
2018-09-21 19:40:04+00:00,188.96,0.32779592219233966,93.78,91.2,26.850000000000023,673.75,62
2018-09-21 19:40:34+00:00,189.0,0.3296613851731128,93.82,91.26,26.850000000000023,673.91,62
2018-09-21 19:41:04+00:00,188.98,0.3281442649695918,93.82,91.03,26.850000000000023,673.89,62
2018-09-21 19:41:34+00:00,189.12,0.32974955558924,93.88,91.1,26.850000000000023,673.99,62
2018-09-21 19:42:04+00:00,189.1,0.3307179380832755,93.9,91.27,26.850000000000023,674.2,62
2018-09-21 19:42:34+00:00,189.12,0.3278820799388024,93.9,91.18,26.850000000000023,674.03,62
2018-09-21 19:43:04+00:00,189.16,0.3289931182672909,93.94,91.16,26.850000000000023,674.18,62
2018-09-21 19:43:34+00:00,189.16,0.32893999263869844,93.94,91.18,26.850000000000023,674.25,62
2018-09-21 19:44:04+00:00,189.14,0.32939897414586383,93.94,91.26,26.850000000000023,674.31,62
2018-09-21 19:44:34+00:00,189.28,0.32902431162000273,94.02,91.23,26.850000000000023,674.38,62
2018-09-21 19:45:04+00:00,189.2,0.32930775111956645,94.0,91.15,26.850000000000023,674.48,62
2018-09-21 19:45:34+00:00,189.26,0.3294381052704617,94.04,91.3,26.850000000000023,674.54,62
2018-09-21 19:46:04+00:00,189.26,0.32879556336002375,94.04,91.14,26.850000000000023,674.44,62
2018-09-21 19:46:34+00:00,189.3,0.32947901278855735,94.06,91.16,26.850000000000023,674.62,62
2018-09-21 19:47:04+00:00,189.2,0.32994474686757513,94.02,91.05,26.850000000000023,674.74,62
2018-09-21 19:47:34+00:00,189.24,0.3294186347203372,94.06,91.11,26.850000000000023,674.75,62
2018-09-21 19:48:04+00:00,189.3,0.3284744970940105,94.1,90.98,26.850000000000023,674.74,62
2018-09-21 19:48:34+00:00,189.28,0.3299174672496272,94.1,91.19,26.850000000000023,674.9,62
2018-09-21 19:49:04+00:00,189.42,0.3301361139616135,94.18,91.09,26.850000000000023,674.97,62
2018-09-21 19:49:34+00:00,189.52,0.328737080591991,94.22,91.23,26.850000000000023,674.92,62
2018-09-21 19:50:04+00:00,189.34,0.3304166138839169,94.14,91.41,26.850000000000023,675.03,62
2018-09-21 19:50:34+00:00,189.4,0.33029263557556016,94.2,91.07,26.850000000000023,675.17,62
2018-09-21 19:51:04+00:00,189.44,0.32953536458232124,94.22,91.12,26.850000000000023,675.13,62
2018-09-21 19:51:34+00:00,189.54,0.3292272221311003,94.28,91.19,26.850000000000023,675.19,62
2018-09-21 19:52:04+00:00,189.5,0.3305114743537478,94.26,91.17,26.850000000000023,675.36,62
2018-09-21 19:52:34+00:00,189.54,0.33054347546948587,94.28,91.22,26.850000000000023,675.35,62
2018-09-21 19:53:04+00:00,189.48,0.3311360851807418,94.26,91.25,26.850000000000023,675.48,62
2018-09-21 19:53:34+00:00,189.6,0.3304020285340552,94.32,91.22,26.850000000000023,675.43,62
2018-09-21 19:54:04+00:00,189.56,0.33008739480045723,94.32,91.09,26.850000000000023,675.58,62
2018-09-21 19:54:34+00:00,189.56,0.331334611296183,94.34,91.07,26.850000000000023,675.64,62
2018-09-21 19:55:04+00:00,189.54,0.3314321244680858,94.34,91.07,26.850000000000023,675.77,62
2018-09-21 19:55:34+00:00,189.58,0.3311788216257216,94.36,90.99,26.850000000000023,675.75,62
2018-09-21 19:56:04+00:00,189.7,0.331282083383278,94.44,91.29,26.850000000000023,675.82,62
2018-09-21 19:56:34+00:00,189.66,0.3299883986625138,94.42,91.01,26.850000000000023,675.81,62
2018-09-21 19:57:04+00:00,189.62,0.3300178927402104,94.4,91.03,26.850000000000023,675.86,62
2018-09-21 19:57:34+00:00,189.72,0.3310633436869548,94.46,91.21,26.850000000000023,676.03,62
2018-09-21 19:58:04+00:00,189.64,0.33120625896074507,94.44,91.42,26.850000000000023,676.11,62
2018-09-21 19:58:34+00:00,189.68,0.33036207404611906,94.46,90.9,26.850000000000023,676.1,62
2018-09-21 19:59:04+00:00,189.78,0.3307387098452617,94.52,91.26,26.850000000000023,676.14,62
2018-09-21 19:59:34+00:00,189.78,0.3299787102446713,94.54,91.06,26.850000000000023,676.17,62
2018-09-21 20:00:04+00:00,189.68,0.3318492437045982,94.5,91.15,26.850000000000023,676.33,62
2018-09-21 20:00:34+00:00,189.78,0.3299213522976374,94.56,91.27,26.850000000000023,676.34,62
2018-09-21 20:01:04+00:00,189.84,0.32987615241159157,94.58,91.1,26.850000000000023,676.3,62
2018-09-21 20:01:34+00:00,189.86,0.33071388469070134,94.6,91.19,26.850000000000023,676.45,62
2018-09-21 20:02:04+00:00,189.88,0.3321446797244687,94.64,91.11,26.850000000000023,676.6,62
2018-09-21 20:02:34+00:00,189.92,0.3303424642315097,94.66,91.26,26.850000000000023,676.5,62
2018-09-21 20:03:04+00:00,189.8,0.3307800394411144,94.6,91.07,26.850000000000023,676.65,62
2018-09-21 20:03:34+00:00,189.92,0.3316710883564785,94.68,91.21,26.850000000000023,676.78,62
2018-09-21 20:04:04+00:00,189.86,0.3322426104901373,94.66,91.16,26.850000000000023,676.83,62
2018-09-21 20:04:34+00:00,190.0,0.33227893050177504,94.72,91.3,26.850000000000023,676.94,62
2018-09-21 20:05:04+00:00,189.96,0.3332282909828476,94.72,91.04,26.850000000000023,676.96,62
2018-09-21 20:05:34+00:00,190.0,0.33352034341887654,94.74,91.1,26.850000000000023,677.11,62
2018-09-21 20:06:04+00:00,189.96,0.3324906083646526,94.74,91.2,26.850000000000023,677.11,62
2018-09-21 20:06:34+00:00,190.06,0.332338886513798,94.8,91.21,26.850000000000023,677.15,62
2018-09-21 20:07:04+00:00,190.14,0.3321717054797089,94.84,91.24,26.850000000000023,677.21,62
2018-09-21 20:07:34+00:00,190.06,0.33062229363757717,94.8,91.05,26.850000000000023,677.12,62
2018-09-21 20:08:04+00:00,190.16,0.3326389978463904,94.88,91.29,26.850000000000023,677.35,62
2018-09-21 20:08:34+00:00,190.12,0.3320331163848674,94.86,91.14,26.850000000000023,677.34,62
2018-09-21 20:09:04+00:00,190.12,0.331755157751065,94.86,91.24,26.850000000000023,677.43,62
2018-09-21 20:09:34+00:00,190.2,0.33209265722827847,94.92,91.18,26.850000000000023,677.42,62
2018-09-21 20:10:04+00:00,190.18,0.33265172475131866,94.92,91.2,26.850000000000023,677.58,62
2018-09-21 20:10:34+00:00,190.3,0.3327671871170277,94.98,91.1,26.850000000000023,677.63,62
2018-09-21 20:11:04+00:00,190.2,0.33210225235600427,94.94,91.33,26.850000000000023,677.63,62
2018-09-21 20:11:34+00:00,190.22,0.33283838159230816,94.96,91.21,26.850000000000023,677.74,62
2018-09-21 20:12:04+00:00,190.16,0.33308281483409186,94.94,91.13,26.850000000000023,677.85,62
2018-09-21 20:12:34+00:00,190.24,0.3325718296003542,94.98,91.19,26.850000000000023,677.85,62
2018-09-21 20:13:04+00:00,190.28,0.332901224767071,95.02,91.39,26.850000000000023,677.91,62
2018-09-21 20:13:34+00:00,190.28,0.3321890125673153,95.02,91.42,26.850000000000023,677.91,62
2018-09-21 20:14:04+00:00,190.34,0.334076298972254,95.06,91.34,26.850000000000023,678.13,62
2018-09-21 20:14:34+00:00,188.46,0.3264382826385011,93.24,91.16,26.850000000000023,671.63,62
2018-09-21 20:15:04+00:00,188.42,0.3274150086062692,93.22,91.22,26.850000000000023,671.7,62
2018-09-21 20:15:34+00:00,188.36,0.3274916524972254,93.2,91.38,26.850000000000023,671.85,62
2018-09-21 20:16:04+00:00,188.52,0.3262856195385215,93.28,91.35,26.850000000000023,671.77,62
2018-09-21 20:16:34+00:00,188.5,0.3265908344354571,93.3,91.01,26.850000000000023,671.88,62
2018-09-21 20:17:04+00:00,188.5,0.3265940198312358,93.3,91.12,26.850000000000023,671.93,62
2018-09-21 20:17:34+00:00,188.58,0.32641847933911483,93.34,91.37,26.850000000000023,671.97,62
2018-09-21 20:18:04+00:00,188.54,0.32556207166201423,93.34,91.27,26.850000000000023,671.93,62
2018-09-21 20:18:34+00:00,188.54,0.3262563142507796,93.34,90.86,26.850000000000023,672.06,62
2018-09-21 20:19:04+00:00,188.56,0.32759610616204515,93.36,91.13,26.850000000000023,672.2,62
2018-09-21 20:19:34+00:00,188.56,0.32713604694196996,93.36,91.1,26.850000000000023,672.28,62
2018-09-21 20:20:04+00:00,188.54,0.32758371965377286,93.38,91.17,26.850000000000023,672.35,62
2018-09-21 20:20:34+00:00,188.64,0.3259359107798285,93.42,91.23,26.850000000000023,672.28,62
2018-09-21 20:21:04+00:00,188.72,0.3274749251503942,93.48,91.21,26.850000000000023,672.46,62
2018-09-21 20:21:34+00:00,188.76,0.32756065168973836,93.5,91.34,26.850000000000023,672.56,62
2018-09-21 20:22:04+00:00,188.72,0.32697529285565136,93.48,91.11,26.850000000000023,672.56,62
2018-09-21 20:22:34+00:00,188.66,0.32689976763432305,93.46,91.1,26.850000000000023,672.62,62
2018-09-21 20:23:04+00:00,188.82,0.32714407185145444,93.56,91.1,26.850000000000023,672.69,62
2018-09-21 20:23:34+00:00,188.76,0.327350778096217,93.54,91.19,26.850000000000023,672.75,62
2018-09-21 20:24:04+00:00,188.78,0.32709377392887573,93.56,91.04,26.850000000000023,672.76,62
2018-09-21 20:24:34+00:00,188.78,0.3278054633216283,93.56,91.17,26.850000000000023,672.93,62
2018-09-21 20:25:04+00:00,188.82,0.32630596609324247,93.6,91.15,26.850000000000023,672.88,62
2018-09-21 20:25:34+00:00,188.78,0.3278162118851535,93.58,91.07,26.850000000000023,673.01,62
2018-09-21 20:26:04+00:00,188.84,0.32702628796012634,93.62,91.08,26.850000000000023,673.01,62
2018-09-21 20:26:34+00:00,188.82,0.3276857453533873,93.62,91.38,26.850000000000023,673.14,62
2018-09-21 20:27:04+00:00,188.84,0.3275795300450136,93.64,91.26,26.850000000000023,673.14,62
2018-09-21 20:27:34+00:00,188.8,0.3288499209852002,93.62,91.15,26.850000000000023,673.32,62
2018-09-21 20:28:04+00:00,188.96,0.3271522392288288,93.7,91.31,26.850000000000023,673.26,62
2018-09-21 20:28:34+00:00,189.06,0.3282629143554527,93.78,91.16,26.850000000000023,673.36,62
2018-09-21 20:29:04+00:00,188.9,0.328540859881792,93.7,91.05,26.850000000000023,673.46,62
2018-09-21 20:29:34+00:00,188.96,0.3279907238365672,93.74,91.12,26.850000000000023,673.47,62
2018-09-21 20:30:04+00:00,189.08,0.3286366029463326,93.8,91.34,26.850000000000023,673.66,62
2018-09-21 20:30:34+00:00,189.1,0.32843335396110585,93.84,91.17,26.850000000000023,673.69,62
2018-09-21 20:31:04+00:00,188.96,0.32836373245294687,93.76,91.06,26.850000000000023,673.71,62
2018-09-21 20:31:34+00:00,189.16,0.3290046439668427,93.88,91.27,26.850000000000023,673.76,62
2018-09-21 20:32:04+00:00,189.08,0.32785971054650986,93.84,91.25,26.850000000000023,673.79,62
2018-09-21 20:32:34+00:00,189.16,0.32774723600108935,93.9,91.31,26.850000000000023,673.88,62
2018-09-21 20:33:04+00:00,189.12,0.3276224602411729,93.88,91.27,26.850000000000023,673.9,62
2018-09-21 20:33:34+00:00,189.12,0.33006296150353465,93.88,91.33,26.850000000000023,674.07,62
2018-09-21 20:34:04+00:00,189.24,0.32969409872420413,93.96,91.28,26.850000000000023,674.08,62
2018-09-21 20:34:34+00:00,189.14,0.327941709689497,93.92,91.19,26.850000000000023,674.07,62
2018-09-21 20:35:04+00:00,189.16,0.32918724906015884,93.94,91.22,26.850000000000023,674.21,62
2018-09-21 20:35:34+00:00,189.1,0.3297349541631848,93.92,91.16,26.850000000000023,674.3,62
2018-09-21 20:36:04+00:00,189.22,0.32893140755564537,93.98,91.23,26.850000000000023,674.29,62
2018-09-21 20:36:34+00:00,189.28,0.32894796955204714,94.02,91.21,26.850000000000023,674.35,62
2018-09-21 20:37:04+00:00,189.24,0.32892031395878835,94.02,91.26,26.850000000000023,674.49,62
2018-09-21 20:37:34+00:00,189.36,0.32972154484484,94.08,91.19,26.850000000000023,674.6,62
2018-09-21 20:38:04+00:00,189.32,0.3279033987936876,94.06,91.18,26.850000000000023,674.44,62
2018-09-21 20:38:34+00:00,189.36,0.3295051784614553,94.1,91.09,26.850000000000023,674.62,62
2018-09-21 20:39:04+00:00,189.26,0.3302803321341532,94.06,91.16,26.850000000000023,674.79,62
2018-09-21 20:39:34+00:00,189.38,0.3302354066852023,94.12,91.28,26.850000000000023,674.8,62
2018-09-21 20:40:04+00:00,189.34,0.32993697530497446,94.12,91.16,26.850000000000023,674.85,62
2018-09-21 20:40:34+00:00,189.4,0.3291379301603211,94.16,91.23,26.850000000000023,674.85,62
2018-09-21 20:41:04+00:00,189.44,0.32985205859166455,94.18,91.18,26.850000000000023,674.95,62
2018-09-21 20:41:34+00:00,189.38,0.3299189643510971,94.16,91.09,26.850000000000023,675.07,62
2018-09-21 20:42:04+00:00,189.48,0.3293408631780279,94.22,91.23,26.850000000000023,675.03,62
2018-09-21 20:42:34+00:00,189.58,0.33065573663023257,94.28,91.38,26.850000000000023,675.19,62
2018-09-21 20:43:04+00:00,189.46,0.3289752308669263,94.22,91.16,26.850000000000023,675.33,62
2018-09-21 20:43:34+00:00,189.58,0.32971783307398517,94.3,91.09,26.850000000000023,675.21,62
2018-09-21 20:44:04+00:00,189.54,0.3306899200082913,94.28,91.37,26.850000000000023,675.38,62
2018-09-21 20:44:34+00:00,189.6,0.3303511013878235,94.32,91.19,26.850000000000023,675.44,62
2018-09-21 20:45:04+00:00,189.5,0.3310707574989439,94.28,91.21,26.850000000000023,675.51,62
2018-09-21 20:45:34+00:00,189.58,0.32940267849689436,94.34,91.11,26.850000000000023,675.47,62
2018-09-21 20:46:04+00:00,189.6,0.3298944539295861,94.36,91.0,26.850000000000023,675.54,62
2018-09-21 20:46:34+00:00,189.52,0.33035554632003034,94.32,90.87,26.850000000000023,675.68,62
